ID,NAME,GLOTTOCODE,PROXY
PANGUTARAN_SAMA,PANGUTARAN_SAMA,pang1291,
PANGWA,PANGWA,pang1287,
PANGWALI,PANGWALI,pang1282,
PANIM,PANIM,pani1258,
PANKARARU,PANKARARU,pank1250,
PANYTYIMA,PANYTYIMA,pany1241,
PAPANTLA_TOTONAC,PAPANTLA_TOTONAC,papa1238,
PAPASENA,PAPASENA,papa1269,
PAPE,PAPE,dugu1248,
PAPEL,PAPEL,pape1239,
PAPI,PAPI,papi1255,
PAPIAMENTO,PAPIAMENTO,papi1253,
PAPIA_KRISTANG,PAPIA_KRISTANG,mala1533,
PAPORA,PAPORA,papo1239,
PAPUMA,PAPUMA,papu1251,
PARACHI,PARACHI,para1299,
PARAKANA,PARAKANA,para1312,
PARANAWAT,PARANAWAT,para1313,
PARAUJANO,PARAUJANO,para1316,
PARAWEN,PARAWEN,para1307,
PARDHI,PARDHI,pard1243,
PARE,PARE,asut1235,
PARENGA,PARENGA,pare1266,
PARESI,PARESI,pare1272,
PARE_PNG,PARE_PNG,pare1271,
PARI,PARI,pari1256,
PARIMANKUTINMA,PARIMANKUTINMA,mbar1253,
PARJI,PARJI,duru1236,
PARYA,PARYA,pary1242,
PASI,PASI,pasi1259,
PASSAMAQUODDY_MALISEET_UnnamedInSource,PASSAMAQUODDY_MALISEET_UnnamedInSource,male1292,
PASS_VALLEY_YALI,PASS_VALLEY_YALI,pass1247,
PATANI,PATANI,pata1260,
PATAXO,PATAXO,pata1261,
PATEP,PATEP,pate1247,
PATPATAR,PATPATAR,patp1243,
PATTANI,PATTANI,patt1248,
PATWIN,PATWIN,patw1250,
PAULOHI,PAULOHI,paul1238,
PAUMARI,PAUMARI,paum1247,
PAURI_BARELI,PAURI_BARELI,paur1238,
PAUSERNA,PAUSERNA,paus1244,
PAUWI_3,PAUWI_3,pauw1243,
PAWAIA,PAWAIA,pawa1255,
PAWNEE,PAWNEE,pawn1254,
PAY,PAY,mala1494,
PAYAGUA,PAYAGUA,paya1236,
PAYNAMAR,PAYNAMAR,payn1244,
PAZEH,PAZEH,kulo1237,
PA_HNG,PA_HNG,pahn1237,
PE,PE,peee1238,
PEAR,PEAR,pear1247,
PECH,PECH,pech1241,
PEERE,PEERE,peer1241,
PEI,PEI,peii1238,
PELA,PELA,pela1242,
PELE_ATA,PELE_ATA,pele1245,
PEMON,PEMON,pemo1248,
PENDAU,PENDAU,pend1242,
PENDE,PENDE,phen1239,
PENGO,PENGO,peng1244,
PENRHYN,PENRHYN,penr1237,
PERAI,PERAI,pera1257,
PEREMKA,PEREMKA,kunj1246,
PERO,PERO,pero1241,
PERSIAN,PERSIAN,west2369,
PEVE_PALA,PEVE_PALA,peve1243,
PHANA,PHANA,phan1254,
PHOENICIAN,PHOENICIAN,phoe1239,
PHOM,PHOM,phom1236,
PHUNOI,PHUNOI,phun1245,
PHWO,PHWO,phui1238,
PIAMATSINA,PIAMATSINA,piam1242,
PIAME,PIAME,piam1243,
PIAPOCO,PIAPOCO,piap1246,
PIAROA,PIAROA,piar1243,
PICHI,PICHI,fern1234,
PIDGIN_DELAWARE,PIDGIN_DELAWARE,pidg1246,
PIEMONTESE_2,PIEMONTESE_2,piem1238,
PIJIN,PIJIN,piji1239,
PILAGA,PILAGA,pila1245,
PILAM_PUYUMA,PILAM_PUYUMA,puyu1239,
PILENI,PILENI,pile1238,
PIMA_BAJO,PIMA_BAJO,pima1248,
PIMBWE,PIMBWE,pimb1238,
PINAI_HAGAHAI_ARAMO,PINAI_HAGAHAI_ARAMO,pina1252,
PINGELAPESE,PINGELAPESE,ping1243,
PINJI,PINJI,pinj1243,
PINTUPI,PINTUPI,pint1250,
PINYIN,PINYIN,piny1238,
PIPIL,PIPIL,pipi1250,
PIRAHA,PIRAHA,pira1253,
PIRATAPUYO,PIRATAPUYO,pira1254,
PISHIN_PASHTO,PISHIN_PASHTO,sout2649,
PITI,PITI,piti1243,
PITJANTJATJARA_YANKUNTJATJARA,PITJANTJATJARA_YANKUNTJATJARA,yank1247,
PITKERN,PITKERN,pitc1234,
PITTA_PITTA,PITTA_PITTA,pitt1247,
PIU,PIU,piuu1237,
PLAINS_CREE,PLAINS_CREE,plai1258,
PLAINS_MIWOK,PLAINS_MIWOK,plai1259,
PLANG,PLANG,blan1242,
PLAUTDIETSCH,PLAUTDIETSCH,plau1238,
PLAYERO,PLAYERO,play1240,
PNAR_JOWAI,PNAR_JOWAI,pnar1238,
POCOMAM_EASTERN,POCOMAM_EASTERN,poqo1253,
POCONA,POCONA,sout2991,
PODOKO,PODOKO,park1239,
POGOLO,POGOLO,pogo1243,
POHNPEIAN,POHNPEIAN,pohn1238,
POKOT,POKOT,poko1263,
POKO_RAWO,POKO_RAWO,rawo1244,
POL,POL,pomo1271,
POLABIAN,POLABIAN,pola1255,
POLCI,POLCI,polc1243,
POLE,POLE,erav1244,
POLISH,POLISH,poli1260,
POLONOMBAUK,POLONOMBAUK,polo1242,
POM,POM,pomm1237,
POMO_CENTRAL,POMO_CENTRAL,cent2138,
POMO_EASTERN,POMO_EASTERN,east2545,
POMO_NORTHEASTERN,POMO_NORTHEASTERN,nort2967,
POMO_NORTHERN,POMO_NORTHERN,nort2966,
PONAM,PONAM,pona1250,
PONDOK,PONDOK,wanu1241,
PONDOMA,PONDOMA,anam1247,
PONGU,PONGU,pong1250,
POO,POO,wara1302,
POPOLOCA_METZONTLA,POPOLOCA_METZONTLA,mezo1235,
POPOLOCA_SAN_JUAN_ATZINGO,POPOLOCA_SAN_JUAN_ATZINGO,sanj1285,
POQOMCHI_WESTERN,POQOMCHI_WESTERN,poqo1254,
PORTUGUESE,PORTUGUESE,port1283,
PORT_SANDWICH,PORT_SANDWICH,port1285,
PORT_VATO,PORT_VATO,port1286,
POTAWATOMI,POTAWATOMI,pota1247,
POUYE,POUYE,pouy1238,
POVE,POVE,bubi1250,
POWHATAN_UnnamedInSource,POWHATAN_UnnamedInSource,powh1243,
POYANAWA,POYANAWA,poya1241,
PRASUNI,PRASUNI,pras1239,
PREH,PREH,cent1992,
PRINCIPENSE,PRINCIPENSE,prin1242,
PROTO_AUSTRONESIAN,PROTO_AUSTRONESIAN,aust1307,
PROTO_CHAMIC,PROTO_CHAMIC,cham1330,
PROTO_EDOID,PROTO_EDOID,edoi1239,
PROTO_HLAI,PROTO_HLAI,hlai1239,
PROTO_INDO_EUROPEAN,PROTO_INDO_EUROPEAN,indo1319,
PROTO_KARTVELIAN,PROTO_KARTVELIAN,kart1248,
PROTO_NGIRI,PROTO_NGIRI,ngir1248,
PROTO_SINO_TIBETAN,PROTO_SINO_TIBETAN,sino1245,
PSIKYE,PSIKYE,psik1239,
PUARE,PUARE,puar1240,
PUBIAO,PUBIAO,qabi1235,
PUGET_SALISH,PUGET_SALISH,sout2965,
PUINAVE,PUINAVE,puin1248,
PUKAPUKA,PUKAPUKA,puka1242,
PUKI,PUKI,cent2142,
PULABU,PULABU,pula1267,
PULAR,PULAR,pula1262,
PULO_ANNA,PULO_ANNA,sons1242,
PULUWATESE,PULUWATESE,pulu1242,
PUMA,PUMA,puma1239,
PUMPOKOL,PUMPOKOL,pump1237,
PUNJABI_MAJHI,PUNJABI_MAJHI,panj1256,
PUNTHAMARA,PUNTHAMARA,punt1240,
PUNU,PUNU,punu1239,
PUQUINA,PUQUINA,puqu1242,
PURAGI_3,PURAGI_3,pura1253,
PURARI,PURARI,pura1257,
PURI,PURI,puri1262,
PURIK,PURIK,puri1258,
PUROIK,PUROIK,sulu1241,
PURUBORA,PURUBORA,puru1264,
PUTAI,PUTAI,puta1243,
PUTIAN_CHINESE,PUTIAN_CHINESE,puxi1243,
PUTUKWAM,PUTUKWAM,putu1241,
PWAAMEI,PWAAMEI,pwaa1237,
PYKOBJE,PYKOBJE,para1315,
PYRAMID_WODO,PYRAMID_WODO,wala1269,
PYU,PYU,pyuu1245,
QANJOBAL_SANTA_EULALIA,QANJOBAL_SANTA_EULALIA,qanj1241,
QAQET,QAQET,qaqe1238,
QASHQAI,QASHQAI,qash1240,
QAWASQAR,QAWASQAR,qawa1238,
QHALAXARZI,QHALAXARZI,kgal1244,
QIANG_PUXI,QIANG_PUXI,sout2728,
QUAPAW,QUAPAW,quap1242,
QUECHUA_ANCASH_CHIQUIAN,QUECHUA_ANCASH_CHIQUIAN,chiq1249,
QUECHUA_AREQUIPA_UNION,QUECHUA_AREQUIPA_UNION,areq1237,
QUECHUA_ARGENTINA,QUECHUA_ARGENTINA,sant1432,
QUECHUA_CHACHAPOYAS,QUECHUA_CHACHAPOYAS,chac1250,
QUECHUA_DE_AMBO_HUANUCO_PASCO_PASCO,QUECHUA_DE_AMBO_HUANUCO_PASCO_PASCO,ambo1252,
QUECHUA_HUANCA_HUAYLLA,QUECHUA_HUANCA_HUAYLLA,huay1241,
QUECHUA_HUANCA_SHAUSHA,QUECHUA_HUANCA_SHAUSHA,jauj1238,
QUECHUA_HUANUCO_PANAO,QUECHUA_HUANUCO_PANAO,pana1306,
QUECHUA_HUAYLAS_ANCASH,QUECHUA_HUAYLAS_ANCASH,huay1240,
QUECHUA_IMBABURA,QUECHUA_IMBABURA,imba1240,
QUECHUA_NAPO_LOWLAND,QUECHUA_NAPO_LOWLAND,napo1242,
QUECHUA_NORTH_JUNIN_TARMA,QUECHUA_NORTH_JUNIN_TARMA,nort2980,
QUECHUA_PACARAOS,QUECHUA_PACARAOS,paca1245,
QUECHUA_SAN_MARTIN,QUECHUA_SAN_MARTIN,sanm1289,
QUENYA,QUENYA,quen1234,
QUICHUA_AZUAY,QUICHUA_AZUAY,cana1262,
QUICHUA_BOLIVAR_CACHISAGUA,QUICHUA_BOLIVAR_CACHISAGUA,nort2973,
QUICHUA_LOJA,QUICHUA_LOJA,loja1235,
QUICHUA_PICHANCHA,QUICHUA_PICHANCHA,cald1236,
QUICHUA_TUNGURAHUA_SALASACA,QUICHUA_TUNGURAHUA_SALASACA,sala1272,
QUILEUTE,QUILEUTE,quil1240,
QUINAULT,QUINAULT,quin1251,
QUIOQUITANI_QUIERI_ZAPOTEC,QUIOQUITANI_QUIERI_ZAPOTEC,quio1241,
RABHA,RABHA,rabh1238,
RADE,RADE,rade1240,
RAFAELENYO,RAFAELENYO,nort2969,
RAGA,RAGA,hano1246,
RAHAMBUU,RAHAMBUU,raha1237,
RAINBARNGO,RAINBARNGO,remb1249,
RAJBANSHI,RAJBANSHI,rajb1243,
RAJI,RAJI,raji1240,
RALTE,RALTE,ralt1242,
RAMA,RAMA,rama1270,
RAMOAAINA,RAMOAAINA,ramo1244,
RAMPI,RAMPI,ramp1243,
RANA,RANA,rana1246,
RANG,RANG,rang1269,
RANGI,RANGI,lang1320,
RANGLONG,RANGLONG,rang1267,
RANG_PAS,RANG_PAS,tibe1272,
RAO_4,RAO_4,raoo1244,
RAPA,RAPA,rapa1245,
RAPA_NUI,RAPA_NUI,rapa1244,
RAPOISI,RAPOISI,rapo1238,
RAPTING,RAPTING,rapt1240,
RAROTONGAN,RAROTONGAN,raro1241,
RASAWA,RASAWA,rasa1243,
RATAGNON,RATAGNON,rata1245,
RATAHAN,RATAHAN,rata1244,
RATHAWI,RATHAWI,rath1243,
RAUTE,RAUTE,raut1239,
RAVULA,RAVULA,ravu1237,
RAWA,RAWA,rawa1267,
RAWANG,RAWANG,rawa1265,
RAWA_BIRU,RAWA_BIRU,smar1235,
RAWO,RAWO,baur1252,
REGI,REGI,cind1241,
REJANG,REJANG,reja1240,
REJANG_KAYAN,REJANG_KAYAN,reja1241,
REK,REK,sout2832,
RELI,RELI,reli1238,
REMO,REMO,bond1245,
REMPI,REMPI,remp1241,
REMUN,REMUN,remu1237,
RENDILLE,RENDILLE,rend1243,
RENGAO,RENGAO,reng1252,
RENNELLESE,RENNELLESE,renn1242,
REPANBITIP,REPANBITIP,repa1237,
RERAU,RERAU,rera1240,
RERE,RERE,koal1240,
REREP,REREP,rere1240,
RESHE,RESHE,resh1242,
RESIGARO,RESIGARO,resi1247,
REUNIONNAIS,REUNIONNAIS,reun1238,
RGYALTHANG,RGYALTHANG,kham1282,
RIANG,RIANG,rian1262,
RIANG_BLACK_STRIPED,RIANG_BLACK_STRIPED,rian1261,
RIANTANA_2,RIANTANA_2,rian1263,
RIKBAKTSA,RIKBAKTSA,rikb1245,
RIMI,RIMI,nyat1246,
RIPUARIAN_GERMAN,RIPUARIAN_GERMAN,kols1241,
RIRIO,RIRIO,riri1237,
RITHARNGU,RITHARNGU,rita1239,
ROGO,ROGO,rogo1238,
ROINJI,ROINJI,ronj1237,
ROMA,ROMA,roma1332,
ROMAGNOL,ROMAGNOL,roma1328,
ROMANIAN,ROMANIAN,roma1327,
ROMANIAN_MEGLENO,ROMANIAN_MEGLENO,megl1237,
ROMANSH_GRISHUN,ROMANSH_GRISHUN,roma1326,
ROMBLOMANON_2,ROMBLOMANON_2,romb1245,
ROMBO,ROMBO,romb1244,
ROMKUN,ROMKUN,romk1240,
RON,RON,roon1237,
RONDU_BALTI,RONDU_BALTI,balt1258,
RONGA,RONGA,rong1268,
RONGPO,RONGPO,rong1264,
RON_MANGAR,RON_MANGAR,ronn1241,
ROR,ROR,kagf1238,
RORIA,RORIA,rori1237,
RORO,RORO,waim1251,
ROTOKAS,ROTOKAS,roto1249,
ROTUMAN,ROTUMAN,rotu1241,
ROVIANA,ROVIANA,rovi1238,
RUBASA,RUBASA,basa1282,
RUC,RUC,chut1247,
RUFIJI,RUFIJI,nden1248,
RUKAI,RUKAI,ruka1240,
RUKUL,RUKUL,boru1244,
RUMAI,RUMAI,ruma1248,
RUMU,RUMU,rumu1243,
RUNDI,RUNDI,rund1242,
RUNGA,RUNGA,rung1258,
RUNGWA,RUNGWA,rung1255,
RURUTUAN,RURUTUAN,aust1304,
RUSSIAN,RUSSIAN,russ1263,
RUTUL,RUTUL,rutu1240,
RUUND,RUUND,ruun1238,
RWANDA,RWANDA,kiny1244,
SA,SA,saaa1241,
SAA,SAA,saaa1240,
SAABAN,SAABAN,saba1265,
SAAROA,SAAROA,saar1237,
SABA,SABA,saba1276,
SABANE,SABANE,saba1268,
SABAOT,SABAOT,saba1262,
SABEAN,SABEAN,saba1279,
SABERI,SABERI,isir1237,
SABUM,SABUM,sabu1253,
SACAPULTECO_SACAPULAS_CENTRO,SACAPULTECO_SACAPULAS_CENTRO,saca1238,
SADAN,SADAN,tora1261,
SADRI,SADRI,sadr1248,
SAEK,SAEK,saek1240,
SAEP,SAEP,saep1240,
SAFALIBA,SAFALIBA,safa1243,
SAFEN,SAFEN,saaf1238,
SAFWA,SAFWA,safw1238,
SAGALA,SAGALA,saga1256,
SAGHALA,SAGHALA,saga1262,
SAHARAN_ARABIC,SAHARAN_ARABIC,alge1240,
SAHO,SAHO,saho1246,
SAHU,SAHU,sahu1245,
SAISIYAT,SAISIYAT,sais1237,
SAKAO,SAKAO,saka1289,
SAKE,SAKE,sake1247,
SAKHA,SAKHA,yaku1245,
SAKI,SAKI,maia1254,
SALAKO_BADAMEA,SALAKO_BADAMEA,kend1254,
SALAR,SALAR,sala1264,
SALIBA_COLUMBIA,SALIBA_COLUMBIA,sali1298,
SALIBA_PAPUA_NEWGUINEA,SALIBA_PAPUA_NEWGUINEA,sali1295,
SALINAN,SALINAN,sali1253,
SALKA,SALKA,tsis1238,
SALLANDS,SALLANDS,sall1238,
SALT_YUI,SALT_YUI,salt1242,
SAMA,SAMA,sama1300,
SAMAL,SAMAL,cent2092,
SAMAP,SAMAP,elep1240,
SAMAROKENA_TOMAYO,SAMAROKENA_TOMAYO,sama1240,
SAMBA,SAMBA,samb1309,
SAMBAL,SAMBAL,tina1248,
SAMBAL_BOTOLAN,SAMBAL_BOTOLAN,boto1242,
SAMBA_DAGA,SAMBA_DAGA,samb1311,
SAMBA_LEKO,SAMBA_LEKO,samb1305,
SAMBE,SAMBE,ninz1246,
SAMBE_2,SAMBE_2,samb1307,
SAMBIO,SAMBIO,kapi1250,
SAMIA,SAMIA,saam1283,
SAMIHIM,SAMIHIM,maan1238,
SAMISH,SAMISH,stra1244,
SAMO,SAMO,samo1303,
SAMOAN,SAMOAN,samo1305,
SAMOSA,SAMOSA,samo1306,
SAMO_MATYA,SAMO_MATYA,maty1235,
SAMPANG,SAMPANG,samp1249,
SAMRE,SAMRE,somr1240,
SANAPANA_ANGAITE,SANAPANA_ANGAITE,anga1316,
SANAPANA_ENLHET,SANAPANA_ENLHET,nort2971,
SANDAWE,SANDAWE,sand1273,
SANDNES_NORWEGIAN,SANDNES_NORWEGIAN,norw1258,
SANGA,SANGA,sang1329,
SANGIL,SANGIL,sang1337,
SANGIR,SANGIR,sang1336,
SANGISARI,SANGISARI,sang1315,
SANGO,SANGO,sang1328,
SANGU,SANGU,sang1330,
SANIO,SANIO,sani1270,
SANI_AMAMI,SANI_AMAMI,nort2935,
SANI_YI,SANI_YI,sani1269,
SANJIANG_KAM,SANJIANG_KAM,caom1238,
SANKARAN_MANINKA,SANKARAN_MANINKA,sank1253,
SANSI,SANSI,sans1271,
SANSKRIT,SANSKRIT,sans1269,
SANTALI,SANTALI,sant1410,
SANTA_ANA_HUEYTLALPAN_OTOMI,SANTA_ANA_HUEYTLALPAN_OTOMI,tena1241,
SANTA_ANA_KERES,SANTA_ANA_KERES,east1472,
SANTA_ANA_OWA,SANTA_ANA_OWA,owaa1237,
SANTA_INES_YATZECHI_ZAPOTEC,SANTA_INES_YATZECHI_ZAPOTEC,sant1447,
SANTA_MARIA_QUIEGOLANI_ZAPOTEC,SANTA_MARIA_QUIEGOLANI_ZAPOTEC,sant1451,
SANTA_MONGOLIAN,SANTA_MONGOLIAN,dong1285,
SANTOMENSE,SANTOMENSE,saot1239,
SANUMA,SANUMA,sanu1240,
SAN_ANDRES_TEOTILALPAM_CUICATEC,SAN_ANDRES_TEOTILALPAM_CUICATEC,teut1235,
SAN_BARTOLOME_AYAUTLA,SAN_BARTOLOME_AYAUTLA,ayau1235,
SAN_CARLOS,SAN_CARLOS,west2615,
SAN_FRANCISCO_DEL_MAR_HUAVE,SAN_FRANCISCO_DEL_MAR_HUAVE,sanf1258,
SAN_JERONIMO_TECOATL,SAN_JERONIMO_TECOATL,sanj1286,
SAN_LUIS_TEMALACAYUCA_POPOLOCA,SAN_LUIS_TEMALACAYUCA_POPOLOCA,sanl1248,
SAN_MARTIN_PERAS_MIXTEC,SAN_MARTIN_PERAS_MIXTEC,west2643,
SAN_MIGUEL_SOYOLTEPEC,SAN_MIGUEL_SOYOLTEPEC,soya1237,
SAN_PEDRO_AMUZGOS_AMUZGO,SAN_PEDRO_AMUZGOS_AMUZGO,sanp1260,
SAN_PEDRO_IXCATLAN,SAN_PEDRO_IXCATLAN,ixca1246,
SAN_PEDRO_QUIATONI_ZAPOTEC,SAN_PEDRO_QUIATONI_ZAPOTEC,sanp1261,
SAOCH,SAOCH,saoc1239,
SAPARUA_OUW,SAPARUA_OUW,sapa1251,
SAPE,SAPE,sape1238,
SAPONI,SAPONI,sapo1254,
SAPUAN,SAPUAN,sapu1248,
SARAMACCAN,SARAMACCAN,sara1340,
SARAVEKA,SARAVEKA,sara1331,
SARA_KABA,SARA_KABA,sara1319,
SARCEE,SARCEE,sars1236,
SARDINIAN,SARDINIAN,sard1257,
SARDINIAN_CAMPIDANESE,SARDINIAN_CAMPIDANESE,camp1261,
SARDINIAN_LOGUDARESE,SARDINIAN_LOGUDARESE,logu1236,
SARI,SARI,maza1291,
SARIKOLI,SARIKOLI,sari1246,
SARTANG,SARTANG,sart1249,
SARUDU,SARUDU,saru1242,
SARUGA,SARUGA,saru1243,
SAR_CHAD,SAR_CHAD,sarr1246,
SAR_INDONESIA,SAR_INDONESIA,sarr1247,
SASAK,SASAK,sasa1249,
SASSARESE,SASSARESE,sass1235,
SATAWALESE,SATAWALESE,sata1237,
SATERE_MAWE,SATERE_MAWE,sate1243,
SAU,SAU,samb1321,
SAURASHTRA,SAURASHTRA,saur1248,
SAURI,SAURI,sheh1240,
SAUSE,SAUSE,saus1247,
SAUSI,SAUSI,saus1246,
SAVI,SAVI,savi1242,
SAVOSAVO,SAVOSAVO,savo1255,
SAVU,SAVU,sabu1255,
SAWA,SAWA,else1239,
SAWAI_UnnamedInSource,SAWAI_UnnamedInSource,sawa1247,
SAWERU,SAWERU,sawe1240,
SAWILA,SAWILA,sawi1256,
SAWUJ,SAWUJ,sawi1257,
SAXON_UPPER,SAXON_UPPER,uppe1400,
SAYA,SAYA,saya1246,
SAYULA_POPOLUCA,SAYULA_POPOLUCA,sayu1241,
SCOTS,SCOTS,scot1243,
SEBOP_KENYAH,SEBOP_KENYAH,sebo1238,
SEBUYAU,SEBUYAU,sebu1243,
SECHELT,SECHELT,sech1246,
SECHURA,SECHURA,sech1236,
SECOYA,SECOYA,seco1241,
SEDANG,SEDANG,seda1262,
SEDIQ,SEDIQ,taro1264,
SEDOA,SEDOA,sedo1237,
SEEKU,SEEKU,seek1238,
SEGAI,SEGAI,sega1243,
SEGEJU,SEGEJU,sege1246,
SEGEMUK,SEGEMUK,east2403,
SEGET,SEGET,sege1235,
SEI,SEI,bull1247,
SEIMAT,SEIMAT,seim1238,
SEKAR,SEKAR,seka1247,
SEKI,SEKI,seki1238,
SELARU,SELARU,sela1259,
SELAYAR,SELAYAR,sela1260,
SELE,SELE,sele1249,
SELEPET,SELEPET,sele1250,
SELEPUT,SELEPUT,sili1247,
SELICE_ROMANI,SELICE_ROMANI,carp1235,
SELKUP,SELKUP,selk1253,
SEMAI,SEMAI,sema1266,
SEMAQ_BERI,SEMAQ_BERI,sema1265,
SEME,SEME,siam1242,
SEMELAI,SEMELAI,seme1247,
SEMIMI,SEMIMI,semi1264,
SEMNAM,SEMNAM,semn1250,
SEMNANI,SEMNANI,semn1249,
SEMPAN,SEMPAN,semp1241,
SENA,SENA,nucl1396,
SENARA_SENOUFU,SENARA_SENOUFU,sena1262,
SENE,SENE,sene1263,
SENECA,SENECA,sene1264,
SENED,SENED,sene1271,
SENGELE_MBELO,SENGELE_MBELO,seng1278,
SENGI,SENGI,seng1285,
SENGO,SENGO,seng1284,
SENGSENG,SENGSENG,seng1281,
SENHAYI,SENHAYI,senh1238,
SENOUFO_SUPYIRE,SENOUFO_SUPYIRE,supy1237,
SENOUFO_TAGWANA,SENOUFO_TAGWANA,tagw1240,
SENSI,SENSI,sens1242,
SENTANI,SENTANI,nucl1632,
SENUFO_CEBAARA,SENUFO_CEBAARA,ceba1235,
SENUFO_SICITE,SENUFO_SICITE,sici1249,
SEPA_INDONESIA,SEPA_INDONESIA,sepa1242,
SEPA_PAPUA_NEW_GUINEA,SEPA_PAPUA_NEW_GUINEA,sepa1241,
SEPEN,SEPEN,sepe1240,
SEPIK_IWAM,SEPIK_IWAM,sepi1255,
SEPOE,SEPOE,toar1246,
SERA,SERA,sera1260,
SERAIKI,SERAIKI,sera1259,
SERBOCROATIAN,SERBOCROATIAN,sout1528,
SERE,SERE,sere1264,
SEREER,SEREER,sere1260,
SERENA,SERENA,tena1240,
SERI,SERI,seri1257,
SERILI,SERILI,seri1255,
SERRANO,SERRANO,serr1255,
SERUA,SERUA,seru1245,
SERUI_LAUT,SERUI_LAUT,seru1244,
SESE,SESE,gumu1244,
SETA,SETA,seta1245,
SETI,SETI,seti1248,
SEWA_BAY,SEWA_BAY,sewa1251,
SEYCHELLES_CREOLE,SEYCHELLES_CREOLE,sese1246,
SEZE,SEZE,seze1235,
SHA,SHA,shaa1247,
SHABO,SHABO,shab1252,
SHAHMIRZADI,SHAHMIRZADI,shah1253,
SHALL,SHALL,shal1242,
SHAMA,SHAMA,sham1278,
SHAMBALA,SHAMBALA,sham1280,
SHAN,SHAN,shan1277,
SHANGA,SHANGA,shan1282,
SHANGSI_YONGNAN_ZHUANG,SHANGSI_YONGNAN_ZHUANG,yong1275,
SHARANAHUA,SHARANAHUA,shar1245,
SHARK_BAY_2,SHARK_BAY_2,shar1244,
SHARWA,SHARWA,shar1249,
SHASTA,SHASTA,shas1239,
SHATT,SHATT,shat1244,
SHAU,SHAU,shau1238,
SHAWNEE,SHAWNEE,shaw1249,
SHE,SHE,benc1235,
SHEKHANI,SHEKHANI,kamv1242,
SHEKHAWATI,SHEKHAWATI,shek1243,
SHEKO,SHEKO,shek1245,
SHENI,SHENI,shen1250,
SHERBRO,SHERBRO,sher1258,
SHERDUKPEN,SHERDUKPEN,sher1257,
SHERPA,SHERPA,sher1255,
SHE_CHINA,SHE_CHINA,shee1238,
SHI,SHI,shii1238,
SHIDONG_BIAO,SHIDONG_BIAO,biao1253,
SHILLUK,SHILLUK,shil1265,
SHIMENKAN_HMONG,SHIMENKAN_HMONG,smal1236,
SHINASSHA,SHINASSHA,boro1277,
SHINA_2,SHINA_2,shin1264,
SHIRA_YUGUR,SHIRA_YUGUR,east2337,
SHIRUMBA,SHIRUMBA,shwa1239,
SHIWA,SHIWA,kwas1243,
SHIYEYI,SHIYEYI,yeyi1239,
SHI_BAI,SHI_BAI,cent2004,
SHO,SHO,juuu1243,
SHOLAGA,SHOLAGA,shol1240,
SHOM_PENG,SHOM_PENG,shom1245,
SHONA,SHONA,shon1251,
SHONA_MANYIKA,SHONA_MANYIKA,many1258,
SHONA_NDAU,SHONA_NDAU,ndau1241,
SHOR,SHOR,shor1247,
SHOSHONI,SHOSHONI,shos1248,
SHUA,SHUA,shua1254,
SHUANGLONG_MIEN,SHUANGLONG_MIEN,biao1254,
SHUAR,SHUAR,shua1257,
SHUGHNI,SHUGHNI,shug1248,
SHUIGUI_HONI,SHUIGUI_HONI,honi1244,
SHUMASHTI,SHUMASHTI,shum1235,
SHUSWAP,SHUSWAP,shus1248,
SIAGHA,SIAGHA,sout2941,
SIAKAKAN,SIAKAKAN,koya1253,
SIALUM,SIALUM,sial1240,
SIANE,SIANE,sian1257,
SIANG,SIANG,sian1254,
SIAR,SIAR,siar1238,
SIBUTU_SOUTHERN_SAMA,SIBUTU_SOUTHERN_SAMA,sout2918,
SICHULE,SICHULE,siku1242,
SICILIAN_UnnamedInSource,SICILIAN_UnnamedInSource,sici1248,
SIDAMO,SIDAMO,sida1246,
SIDEME,SIDEME,avat1244,
SIE,SIE,siee1239,
SIGHU,SIGHU,sigh1238,
SIHAN,SIHAN,siha1245,
SIKA,SIKA,sika1262,
SIKAIANA,SIKAIANA,sika1261,
SIKARITAI,SIKARITAI,sika1263,
SIKKIMESE,SIKKIMESE,sikk1242,
SILA,SILA,dars1235,
SILACAYOAPAN_MIXTEC,SILACAYOAPAN_MIXTEC,sila1250,
SILEIBI,SILEIBI,sile1255,
SILOPI,SILOPI,silo1240,
SILOZI,SILOZI,lozi1239,
SILTE,SILTE,silt1240,
SIMALUR,SIMALUR,sime1241,
SIMBA,SIMBA,simb1254,
SIMBARI,SIMBARI,simb1255,
SIMBO,SIMBO,simb1256,
SINASINA,SINASINA,sina1271,
SINAUGORO,SINAUGORO,sina1266,
SINAUNA,SINAUNA,remo1247,
SINDARIN,SINDARIN,sind1281,
SINDHI,SINDHI,sind1272,
SINGHI,SINGHI,baub1235,
SINGPHO,SINGPHO,sing1264,
SINHALA,SINHALA,sinh1246,
SININKERE,SININKERE,sini1242,
SINSAURU,SINSAURU,sins1241,
SINTI_ROMANI,SINTI_ROMANI,sint1235,
SINYAR,SINYAR,siny1243,
SIO,SIO,sioo1240,
SIONA,SIONA,sion1247,
SIPAKAPENSE,SIPAKAPENSE,sipa1247,
SIPOMA,SIPOMA,numb1247,
SIRA,SIRA,sira1266,
SIRAK,SIRAK,nafi1237,
SIRASIRA,SIRASIRA,sara1323,
SIRAYA,SIRAYA,sira1267,
SIRI,SIRI,siri1278,
SIRIANO,SIRIANO,siri1274,
SIRIONO,SIRIONO,siri1273,
